otu,Domain,Phylum,Class,Order,Family,Genus,Species
77f222a453153fac6e63722df9a781f1,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
eed2519d5189c7dbe2f4d7270e352635,Bacteria,Gemmatimonadota,Longimicrobiia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147,NA
933913b34c2ca5c236310b18d51b4e39,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Incertae_Sedis,NA
b8897f33c538ae1ef6880a32ab2cdab1,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
15898e056d079aea85e0026b39b5e8d2,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,NA
102c724ac2b7f34278d27325fed8630a,Bacteria,Acidobacteriota,Blastocatellia,11-24,Incertae_Sedis,Incertae_Sedis,NA
c374fd5b095938238d56a390e2d0e7b2,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
f774a22d8aaecd6c6a93a94c33c9a51f,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,NA,NA
ce963175bcd5ee52ae6524bc4fdcca29,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
eb893e283981ee73e59e689c6a854626,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
28e07118bc43cf40623ad35f6fd7165f,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Incertae_Sedis,NA
d4b8e40c17e3a76b57055943c37b2573,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Labraceae,Labrys,NA
4fa17b16da3f004beca369430cbeb277,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,Sorangium,NA
bd0a013b23bc93a6c1edd1f8929f602f,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,Incertae_Sedis,NA
a7f3fabe6c7e5e5e7870283c8ba5f73a,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter,NA
c7920f5ce795aeaa42a7330eff2e8538,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
c74b7316e436e31f6a9ebddaec75c924,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,Sorangium,NA
eb6391e9d043ae7ab2197e1cb8089922,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Incertae_Sedis,Incertae_Sedis,NA
73c5b29fdcbda95e87c9671819d3cd47,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
da02828e2119768a4d2d17d15c90fb57,Bacteria,Elusimicrobiota,Lineage_IIa,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
48a3f01c9f30bd2e2d2ec658fed64d4a,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
6d1ad869931d8ae0e6b4cbdd7370c120,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria,NA
d58ec5e5c4c98f20b94230f43b384cb6,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,Incertae_Sedis,NA
57c4b5bdadf50b59e63345664c8395c6,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,NA,NA,NA
9e6bc8e24109f115169544d8f6c4d1b3,Bacteria,Chloroflexota,OLB14,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
a34c67c3e970be24a82f8b4c537c08ed,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,NA
bfd357f356ee840f71cc8ad1b3a24077,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
80764310d0fb4d71c9ff8388ed38b8e1,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Microvirga,NA
c8b30dd1053cf324255143536f1c7f16,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA
f09aec71a131c2e5e6b09d3f925c3594,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,NA
d5aadde1ee32719f4b4002e8aac07047,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Incertae_Sedis,NA
c77b8eff4bc48f26171caf492c2fd513,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Incertae_Sedis,NA
ee0fa18c9459228fb138887bb38bb77d,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,OLB17,NA
c9c38e3d0e2214e4bca62c82232de547,Bacteria,Myxococcota,Polyangiia,Polyangiales,Sandaracinaceae,Incertae_Sedis,NA
1b2fd6eb73ece3b2a3b4a5dbcf564494,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,YM_S32_TM7_50_20,Incertae_Sedis,NA
94b2d9ce7541e4a93ba4488038d23069,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Incertae_Sedis,NA
a2119a886ae305861f7f0fb3619df412,Bacteria,Actinomycetota,NA,NA,NA,NA,NA
30ee4e9163e86b1c4c755cc82f14c4da,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Parachlamydiaceae,Incertae_Sedis,NA
dd3d36fd596e048a228a8837fc847f49,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Methylocapsa,NA
30d4dc06e175ba07318a52ca145c3eff,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
d3555ad6fa89cfed3f4994752add0ab3,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA
1af74bde8d59326e3440de47bf726afd,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,JGI_0001001-H03,NA
d3ab996ef26d00a79f15df7a72b49917,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Hamadaea,NA
db1433090ed021c7ba8c284943f6c3cb,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiales_Incertae_Sedis,Bauldia,NA
30f65ecae9b439c8adf03a724ade5916,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Incertae_Sedis,NA
4ccb55682abc01d662165ceb57cc2b73,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Incertae_Sedis,NA
affb20d28c22aecc535b54be39829eed,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,NA
5e5ef71fb0a22e636121d1cf09209298,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,NA
8733e5a115286853f7b9cb43543183a2,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
25653f8885dd1bbfe59df0d75e0a2f41,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,YM_S32_TM7_50_20,Incertae_Sedis,NA
b67db62d6e6d930bf69bc8bf5a6bb18e,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA
a85f7ba31e25c0d53f3bef212d067b0a,Unassigned,NA,NA,NA,NA,NA,NA
833daa9ebdb5ae3176bbb3cc3e340739,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,NA
1137908dfe3b63a4b7903e49e76dbef7,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,NA
a69f70024861c7c3d5a977946b3ce851,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,NA
be911a67130d69601695e752e68f6261,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Chryseotalea,NA
0137d747b211c1fc12a5f12fa87795fb,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,NA
2b05e021a654f069173a9ecf1dcd4f89,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,NA
139d06eada278051d96f02cebec963d4,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,Incertae_Sedis,NA
56e9745dea6eda67eacfbfc660a4d0ec,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,A21b,Incertae_Sedis,NA
2dc84c7b64e6980d0d0918b7a48166c4,Bacteria,Chloroflexota,TK10,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
a10b09f04f863478e0cf2d7ad166cc41,Bacteria,Elusimicrobiota,Lineage_IIb,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
87ff8ee71ea5d3dde93917e988ac97d0,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Incertae_Sedis,Incertae_Sedis,NA
dc7f6eb740609730d6dfc448a8aeb104,Bacteria,Chloroflexota,TK10,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
2f1255e7fd7e7366d60ec013f800e557,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Incertae_Sedis,NA
667f55c4f574f686585eee69f87b8b5e,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA
a8b5dde81534db5b782adb6e50f46714,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
8703fc91da0eda6a34e9d0710dd68e62,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
242ca2fc9802d7bbb774ad954665de18,Bacteria,Myxococcota,Polyangiia,Polyangiales,BIrii41,Incertae_Sedis,NA
910b974afcb8e767c3bab8d47f864dc5,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Incertae_Sedis,Incertae_Sedis,NA
28895b723612e477b7ee2423ea35bdf8,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,Incertae_Sedis,NA
5116b0200d8375ac14928218cde8bcd2,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,NA
f5790ea5ed337f97d0ad6810da98ae1d,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus,NA
575bf23c8a6e5b55e35006e601907a36,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,Opitutus,NA
a67d0898648035b6deab9912d92107fb,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,NA
ee89101c88b4873046fb635dc98fcb85,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Incertae_Sedis,Incertae_Sedis,NA
3f42f5d9495cb141ff37e4857190a578,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,NA,NA
1f29ddd347007551aacd624a44d05e43,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,Incertae_Sedis,NA
b49f73ffc89cf6c0ab9d87e50ee7034d,Bacteria,NA,NA,NA,NA,NA,NA
84ff5f28fb772f5a89ca95810d72aa97,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,Incertae_Sedis,NA
e00b050acce3d8df265b94ff02ad01de,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
313af54e8ed043351e53bf7ef9e520be,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Incertae_Sedis,NA
c96bb1a7710b28972738c5b3b88bb53f,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Incertae_Sedis,Incertae_Sedis,NA
80a9a4cac377607940f9c46917218734,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
b7c8796d52a60236e94375c2108ffbfd,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
cf6475a0a48baab7fbaf63c9ad6a96c8,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
906c5ac9b5489f3349a5294b1a199836,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
c7861f2aa2ed36d2ccdb363a374f662f,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,TRA3-20,Incertae_Sedis,NA
41e6c0b55654af1d5cd503359fb77d18,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,NA
6494980439b51ac477e707335fe4784d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
7f7eeebabad4374ab1366337f7e4063d,Bacteria,Actinomycetota,Actinobacteria,Kitasatosporales,Streptomycetaceae,Streptacidiphilus,NA
40d15d812577857d7b798f56fd9eb433,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,Incertae_Sedis,NA
a8f9aa85b88365eb73ffaffaf396a019,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
6706dda484b9c5c8763e190f9dd9d0ff,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Incertae_Sedis,Incertae_Sedis,NA
b5d22f80d3ed1c0a6a0303f8c7c34d1b,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,IS-44,NA
bbf54ea2de731d1fe6e6dea0eaba1da4,Bacteria,Myxococcota,Polyangiia,Polyangiales,Sandaracinaceae,Incertae_Sedis,NA
92af198e6afd6fbdbe4c7cba2db7fbb5,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
403592924ed13b4822a79e7501c8bf17,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Incertae_Sedis,Incertae_Sedis,NA
aaf7eb6005f57c6466c653262e8673df,Bacteria,Thermodesulfobacteriota,Desulfuromonadia,Geobacterales,Geobacteraceae,Trichlorobacter,NA
18e11d8472cd0215efd3a403137f93ff,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,Incertae_Sedis,NA
0e998ef055fe794564a939b6c772e2ec,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,NA
7fc7ea905c9538b13fbd58758a5a4e4c,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,NA
11d6118a124e9153cf98fe0c96d8322b,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus,NA
22b23da3517759b32a42f31726b97854,Bacteria,Myxococcota,Polyangiia,Polyangiales,Sandaracinaceae,Incertae_Sedis,NA
62b1ce1f3690b616727c8d25e30eadb0,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,NA
4c9ef8411393a5d421c46aa4bac45820,Bacteria,Pseudomonadota,NA,NA,NA,NA,NA
f75cc1280874214bc7aaea58333f160d,Bacteria,Planctomycetota,BD7-11,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
ccd3f2a0957a028f52524bfa8d81cf51,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tautonia,NA
ec075485281f46fb5969af12047772d6,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
0f5be917ee6b7b27b798334b158bd764,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
6c97696f47af90a905bd63d24d7bd83d,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
24a41e615bd5b2192dbb4ee09cca773a,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,NA,NA
a31f8b936af4b474b2de79d6d89ec3a6,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,Incertae_Sedis,NA
4989997d9bd8780c2145f08056e351c5,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Dactylosporangium,NA
2a3277c0c49e0b5f06d9b603e85f9e2c,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Incertae_Sedis,Incertae_Sedis,NA
934737b7e10e1825a95f3336405d44cd,Bacteria,NA,NA,NA,NA,NA,NA
cc47998fb0c39c5295591234563bc618,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Paludibaculum,NA
f67439c4316cef2d0ce82b334a8f2e31,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
86bf831879ce46dde9e340184683d63d,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
cbb03c70b7f0d4e33f7d6352ecb27c53,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,Incertae_Sedis,NA
3298480b94b45140a99fd7a24618e0f2,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,IMCC26134,NA
ab45b79daf6ad7ba9c39f446817c37f5,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
bdb7ee30bcb944b7c0313ec1b219f636,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
fd692225f650a0c34cc187da527d3c80,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
98a2d14317a83ebd6cebc03f24111502,Bacteria,Myxococcota,Polyangiia,Polyangiales,BIrii41,Incertae_Sedis,NA
4097a886eaaffac12a5bd95da21879e4,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,Incertae_Sedis,NA
9cc05adc64ee7bde801d60fc84de8660,Bacteria,Bacillota,Bacilli,Mycoplasmatales,Mycoplasmataceae,type_III,NA
0327b165712a8bc0761e6be8bec7939d,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera,NA
73d4f9f5da8066dcb2ba46b863154c35,Bacteria,Bacillota,Bacilli,Mycoplasmatales,Mycoplasmataceae,type_III,NA
d70cfe48488f4c42e9239d0efc27892b,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,Incertae_Sedis,NA
6483d4f4e08be59a12b721f1c1cc9c0e,Bacteria,Pseudomonadota,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA
718ecd094f3fca382b3b6d103eef501b,Bacteria,Pseudomonadota,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,NA
e5a30e1d41c292991cdad92736cdf305,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,NA
1e2e8fc5ef4fbb1a6d29d16946cda2d4,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,NA,NA,NA
f469a50ecad506577bf00c58ddc3eb91,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,NA
7e0aed80a8d8d7b9b9e8b862eee51c7f,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,NA
9b45805e0ee61daf00999f2750a2f4d2,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
6b501b2d9a5f02a27d062696bc4e6e91,Bacteria,Actinomycetota,Thermoleophilia,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
36e7b18df9c5e9e82ee086ddb1f85e37,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
cd873a67034c08480e2a2307244439f1,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,Incertae_Sedis,NA
f1fd820076a47e67c86e46e154f4c6a4,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
395d7e4b3d8dc6844fb3c3741b36ba19,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
5ae6b61c221e47b24fa81689453660b3,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Incertae_Sedis,NA
907507c346bbd0a72517dd0616f7a453,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
c5952e6650aec15e762810e7e63b98de,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,IMCC26134,NA
ebc7825879e756ae0bb81c815be186d6,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
6e57f26b9d5a26d5a626361cff6571d2,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,NA,NA
c43862e7fed3983e5f06c89602565220,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,NA,NA
3f5cfa1fe5029430404c40bc70727d3c,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,CPla-3_termite_group,Incertae_Sedis,NA
301eddd0885314612be33a9c8b256d23,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,NA
f768b329783c378ade84918f3db0206a,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
793990a4a2829e015b14de27a71523cd,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,NA
c81c945fb0f8d5d743ffc25c7b0046f1,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus,NA
5658f9ff9c2ce2906ccb752317a426f8,Bacteria,Bacillota,Bacilli,Mycoplasmatales,Mycoplasmataceae,type_III,NA
e974878703e3a07eaba3a2c7af1cf31b,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
dc999ec66bcc6c02c963569a67b20ac1,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
5fef5a321dc655e2e0ad1ae078fa990b,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,TRA3-20,Incertae_Sedis,NA
01e4db3a4ede2c96bf4dced45706cf19,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
4f02a9b50a89f37e9c7a9ff61f19f12e,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
4ddbcef4edfbad594329b7530221edf7,Bacteria,NA,NA,NA,NA,NA,NA
d1cc5eeea7a2940157e730626f8775be,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Niallia,NA
31fefb25f34347f45a589b8a80f004b6,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,NA
f1211c8d52033fb37b642899db351a00,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,NA
f18defcab19b4706d1a8c29f0f7e3031,Bacteria,Actinomycetota,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,NA
77b8e5a1ba5415b2baaef052dce20294,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Paludibaculum,NA
8e7461be926546eff0501642deef253f,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Nocardiaceae,Nocardia,NA
3d6b9efa5cea0abb953318d5e82b1684,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
a896b9e68c2283cce1e8e96cb7117320,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Rhodoplanes,NA
492e55ca3ab902496624ef03b4f3fbea,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,Incertae_Sedis,NA
d823ed19654f78ebefe938a223f132bc,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Chryseotalea,NA
c64fd022df700849bc545c924e4491f7,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,NA,NA
36c20bb72e700ff8cef7ee6e937325de,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
a61afec42e1b4f88e8dfc77372e7299a,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,Incertae_Sedis,NA
69304d479a6cbf8e4d348d51bbdffe7a,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Incertae_Sedis,NA
d29501ca85d731d4e7186bba073b5f17,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Pseudobdellovibrionaceae,Incertae_Sedis,NA
d7ee25b5ecdb06624a2feee8178fa820,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,YM_S32_TM7_50_20,Incertae_Sedis,NA
160abd32671d5ca96c40fc047bba3fb5,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Incertae_Sedis,NA
c5f51cecc5146aa8e957ae7bfa3ab4d0,Bacteria,Acidobacteriota,Blastocatellia,DS-100,Incertae_Sedis,Incertae_Sedis,NA
4cf25e8a2b8561dd80b10858e7aecec0,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,NA
867f62cefe09804d0b803cc3d30d2d09,Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,Incertae_Sedis,NA
0cf422a60210c22dbdb5e23ff1ab79c3,Bacteria,Actinomycetota,Actinobacteria,PeM15,Incertae_Sedis,Incertae_Sedis,NA
01049ed06541016700a76a558da23604,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
d0a33d553ba37b938390d398789c388e,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Incertae_Sedis,NA
f71ac7a546e837626cee75bd6222ea7c,Bacteria,Myxococcota,Polyangiia,Polyangiales,BIrii41,Incertae_Sedis,NA
e53ef69e89c336a839eebcbe1a59fe0a,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
14e9b2f3526902015ebdeeb79d095466,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,Incertae_Sedis,NA
14ede443fc85e0c1a0856f8778a7d890,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,Incertae_Sedis,NA
5a756a4870e248ab3f14dafe3920d397,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,NA,NA
a54535cbbe637d0c654f44d8e51666c3,Bacteria,Bacillota,Bacilli,Mycoplasmatales,Mycoplasmataceae,type_III,NA
a57e5dd7af17153dad0b02c3cda58f8a,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,NA
